3811,9.239461268
5835,9.205759425
4594,8.832086879
4235,8.12308277
4930,7.667386444
3092,7.477385082
4221,7.444833941
2895,6.959383421
2855,6.929991703
4064,6.847682602
6696,6.792741933
2957,6.580782353
2573,6.279309693
2537,6.179611591
2002,6.098743397
4709,5.987871295
2436,5.981417243
7340,5.745821605
1787,5.716025684
4630,5.714063468
5354,5.689215379
4780,5.675420021
3069,5.671617338
4214,5.660023946
5084,5.646229904
3152,5.646049165
5861,5.62705193
5075,5.59961037
6207,5.560995441
4550,5.509537526
6857,5.469399885
6100,5.463529435
3232,5.384030705
2096,5.370227417
6235,5.370078113
6797,5.324365622
4492,5.314317276
4535,5.27759982
2806,5.26216792
3829,5.246589698
2978,5.229055471
4791,5.206596114
3635,5.145291435
2685,5.10326655
6004,5.090364072
3918,5.078179512
3987,5.065851802
4597,4.995809794
5316,4.991476475
5731,4.974486461
3244,4.969213325
4736,4.933326405
2414,4.904529015
6038,4.892056421
3953,4.815651314
6022,4.813540931
2600,4.804737319
5590,4.775661468
2100,4.775271976
5988,4.765117162
2607,4.744583719
2060,4.738415515
3096,4.710621111
4877,4.704938075
3318,4.701719741
7249,4.695313911
5031,4.671888396
2981,4.671806796
2439,4.656940361
7600,4.642374031
5709,4.638810645
5875,4.621776942
3957,4.605982656
2081,4.603860656
5366,4.598934616
6890,4.5672524
5551,4.562844225
3629,4.559272856
2401,4.544516055
3084,4.543730859
4970,4.533736513
6691,4.519573059
2454,4.498052097
5254,4.487657332
7019,4.471872556
5343,4.47020237
2345,4.463059445
1535,4.453302523
4725,4.446671234
1895,4.4458058
5072,4.43119233
5882,4.416668237
2916,4.3962422
4354,4.385051979
4626,4.36747023
5954,4.364775902
6829,4.354105471
3332,4.324846245
7653,4.297553264
4360,4.296979173
2078,4.294372906
2798,4.29391253
2770,4.280636557
4819,4.269398987
2054,4.266551784
1929,4.261872642
4515,4.226119103
5296,4.223104081
4431,4.222143084
3202,4.214635636
2324,4.211874636
5411,4.195364583
5369,4.192449887
4071,4.186609049
3699,4.174280232
4447,4.170825698
6807,4.160467968
6043,4.153972201
4151,4.148643793
4070,4.130868767
3167,4.126216165
5934,4.112694525
2624,4.112119559
4650,4.108774242
2188,4.105038515
7356,4.103068391
6150,4.093250852
2378,4.083496939
2251,4.078893109
2898,4.071276502
2803,4.06459472
5304,4.062833096
1705,4.059684522
4605,4.053954954
4925,4.042721455
5784,4.040465796
2628,4.027003702
2417,4.02274349
4932,4.008953573
3898,4.006215724
2917,4.004918203
6247,3.991457738
3169,3.991092525
2935,3.979417897
3442,3.976972361
3367,3.976623239
5714,3.964099798
4000,3.964079806
5589,3.961936473
3391,3.958192564
3358,3.95090957
4484,3.940835847
4365,3.937599292
2042,3.926286781
2804,3.924649428
2098,3.914990716
3899,3.902885743
4172,3.898803702
7341,3.89233121
3973,3.856590765
2398,3.854103753
4008,3.842483698
4143,3.840978122
4182,3.837421854
2954,3.836101309
3978,3.835817623
6801,3.830904227
1920,3.827626827
3621,3.823586614
4497,3.818048423
2845,3.810792196
2614,3.809715376
1587,3.809034135
5298,3.784722604
4283,3.777004578
3999,3.77031611
5070,3.769488494
4144,3.759233659
1983,3.745501228
2376,3.735998189
4090,3.731289607
5936,3.73055454
4387,3.724199332
5712,3.72180311
2431,3.714533835
3434,3.703483987
4682,3.699953491
5787,3.698629217
3940,3.695131353
4808,3.693517499
1955,3.656127422
5187,3.649987418
3923,3.648419735
1943,3.647197559
5044,3.644886928
6796,3.638429105
5840,3.635512043
2592,3.634335899
2811,3.630631053
4268,3.627489905
3916,3.625747986
2642,3.622907123
3219,3.619485943
5553,3.618938374
5028,3.617962955
3827,3.616525743
2338,3.613938046
4402,3.611265233
1789,3.610800769
2040,3.603353508
2135,3.59781654
5544,3.593405664
5078,3.591810932
5656,3.590226936
3021,3.588289573
5096,3.576238032
7160,3.576184672
5609,3.574977649
2327,3.563289342
1866,3.561003185
1938,3.558061319
1899,3.55641505
3065,3.551419195
2971,3.548955875
2516,3.54275397
3828,3.53725291
3810,3.5341177
3218,3.53367581
5772,3.523647983
4777,3.515710271
2375,3.509819511
4107,3.508188974
7501,3.499170687
3063,3.490897525
3278,3.489844287
4125,3.488610679
4685,3.485752107
7184,3.482187288
6928,3.480941559
4298,3.479546993
6158,3.476502609
1964,3.472661832
2718,3.47165108
2354,3.468043877
1696,3.463239607
4132,3.46059755
2310,3.453996097
3026,3.450243265
1953,3.444956605
4174,3.430526366
4659,3.421762383
2215,3.417733408
4989,3.409977613
3248,3.406579123
4603,3.406128141
7324,3.405819786
2779,3.401378431
3166,3.391877106
2131,3.391071628
2994,3.389186903
7625,3.384713569
6139,3.384426465
7801,3.36880054
3477,3.365958553
6465,3.364362568
5695,3.359952577
3352,3.359452877
5801,3.352776985
5717,3.343550191
4118,3.342214686
2113,3.339991344
6269,3.333898543
3328,3.331670284
4475,3.32748145
5724,3.323606843
4013,3.319305503
7030,3.316899985
3426,3.316032099
2061,3.315669726
5506,3.311292108
7964,3.308096162
5056,3.306887916
2170,3.303103046
4179,3.295156281
3574,3.294835569
3138,3.288695832
2816,3.286926563
1729,3.282398723
3579,3.281271591
2254,3.274914966
6342,3.273708282
1894,3.271711326
3464,3.271537942
4093,3.258663294
2034,3.257522244
2015,3.253827036
4024,3.249802511
3689,3.249284998
5662,3.235523404
3124,3.235270327
3379,3.23419857
4459,3.232451368
3028,3.229441568
4885,3.228735531
2326,3.226719869
3616,3.225889052
5252,3.22254425
5389,3.22140238
3416,3.213570231
4254,3.21282322
4522,3.209030218
2105,3.193479035
4944,3.192346876
5927,3.187205523
6059,3.186289009
4097,3.185911964
2489,3.185524992
5095,3.184913136
2518,3.184295302
2399,3.174050448
3157,3.173157434
3859,3.172201944
4277,3.170284325
7161,3.166786314
5623,3.158121064
2468,3.1562953
2005,3.145445115
6159,3.143267485
7320,3.141078844
4674,3.128026403
4954,3.123548269
1788,3.122260351
4153,3.114503706
4675,3.109772864
5505,3.105783271
2012,3.101667451
2823,3.094459808
3735,3.087756787
2485,3.087259332
3815,3.081925816
4185,3.080326234
5186,3.079795982
6904,3.073754612
3041,3.072553822
5294,3.064311849
4965,3.064275037
5228,3.064234653
2548,3.060957885
3590,3.057813848
2782,3.039918026
6295,3.03060776
5728,3.030260258
5173,3.010331488
3650,3.002738854
1872,3.000185266
2445,2.984640245
2341,2.98088371
7406,2.980053318
5340,2.979638717
3411,2.978397284
3971,2.97798426
2007,2.976336082
4134,2.971835581
4122,2.971428747
2117,2.965772739
2404,2.965772739
3150,2.963371105
5100,2.963371105
6610,2.963371105
2634,2.960189446
6317,2.95546024
1915,2.950781977
1918,2.948076084
2407,2.9476909
2386,2.946537395
5723,2.941573976
4801,2.932929144
2083,2.930331903
8010,2.929223537
3933,2.924818145
2334,2.924088239
2153,2.92226882
2314,2.92226882
4202,2.916855857
7411,2.909389292
4850,2.907981529
6072,2.898252926
6174,2.897909474
1991,2.89279003
3755,2.881404635
1763,2.877784122
3938,2.876148359
3831,2.875169851
5301,2.862962545
4849,2.855425792
3029,2.851089007
5548,2.849857838
3608,2.847100404
4939,2.844967771
2245,2.840733669
6636,2.840432807
2691,2.838631998
6835,2.836838625
2063,2.834458923
5933,2.833273944
3380,2.83209219
3189,2.831502516
3880,2.829444941
2420,2.829151796
4073,2.829151796
4636,2.821886748
4161,2.820735536
7798,2.817015033
6131,2.815592515
4204,2.809948582
5247,2.807990407
6082,2.800519085
3853,2.79290446
3233,2.775985189
4323,2.774949304
2728,2.772884917
7800,2.771086594
2826,2.765229705
4368,2.760950907
4931,2.752517739
1771,2.74860515
2125,2.746661995
1971,2.744727495
4857,2.738737131
3855,2.73095429
4433,2.73095429
3447,2.7242281
6414,2.72399801
4798,2.719649307
1994,2.71942163
2546,2.717831222
5033,2.712870379
2018,2.712422191
3946,2.71219827
4652,2.71219827
7112,2.707965564
4536,2.703115524
6572,2.699839463
6099,2.698970004
6848,2.698102283
7693,2.69572495
4199,2.687399561
1767,2.67840157
5633,2.67840157
5564,2.673050006
3246,2.672641066
3644,2.66735959
4379,2.666351243
3936,2.658169943
6676,2.653060537
5851,2.652669985
4681,2.65130581
4972,2.649751982
4527,2.647238808
7192,2.646660905
4445,2.645891561
5910,2.644740094
3950,2.642636969
1829,2.64168436
2627,2.63732907
1857,2.635073966
3997,2.634512015
3427,2.633577043
3139,2.632457726
2082,2.632085261
7629,2.628193541
2142,2.622875958
6685,2.622875958
7829,2.622875958
4245,2.619969752
4386,2.61960784
2502,2.618343517
4690,2.617082865
4945,2.615646586
4494,2.614930224
2851,2.612966299
