1543,307.0004345,0.00181159420289855,2.36494923130575E-115
1720,307.0004345,0.00181159420289855,1.18247461565287E-115
1774,307.0004345,0.00181159420289855,7.88316410435249E-116
1781,307.0004345,0.00181159420289855,5.91237307826437E-116
1830,307.0004345,0.00181159420289855,4.7298984626115E-116
1859,307.0004345,0.00181159420289855,3.94158205217625E-116
1881,307.0004345,0.00181159420289855,3.37849890186535E-116
1888,307.0004345,0.00181159420289855,2.95618653913218E-116
1902,307.0004345,0.00181159420289855,2.6277213681175E-116
2008,307.0004345,0.00181159420289855,2.36494923130575E-116
2033,307.0004345,0.00181159420289855,2.14995384664159E-116
2047,307.0004345,0.00181159420289855,1.97079102608812E-116
2050,307.0004345,0.00181159420289855,1.81919171638904E-116
2063,307.0004345,0.00181159420289855,1.68924945093268E-116
2077,307.0004345,0.00181159420289855,1.5766328208705E-116
2083,307.0004345,0.00181159420289855,1.47809326956609E-116
2095,307.0004345,0.00181159420289855,1.39114660665044E-116
2096,307.0004345,0.00181159420289855,1.31386068405875E-116
2118,307.0004345,0.00181159420289855,1.24471012173987E-116
2135,307.0004345,0.00181159420289855,1.18247461565287E-116
2180,307.0004345,0.00181159420289855,1.12616630062178E-116
2193,307.0004345,0.00181159420289855,1.07497692332079E-116
2212,307.0004345,0.00181159420289855,1.02823879621989E-116
2252,307.0004345,0.00181159420289855,9.85395513044062E-117
2354,307.0004345,0.00181159420289855,9.45979692522299E-117
2375,307.0004345,0.00181159420289855,9.09595858194518E-117
2436,307.0004345,0.00181159420289855,8.75907122705832E-117
2453,307.0004345,0.00181159420289855,8.44624725466339E-117
2489,307.0004345,0.00181159420289855,8.15499734933016E-117
2503,307.0004345,0.00181159420289855,7.88316410435249E-117
2525,307.0004345,0.00181159420289855,7.62886848808306E-117
2559,307.0004345,0.00181159420289855,7.39046634783046E-117
2561,307.0004345,0.00181159420289855,7.16651282213863E-117
2634,307.0004345,0.00181159420289855,6.9557330332522E-117
2685,307.0004345,0.00181159420289855,6.75699780373071E-117
2720,307.0004345,0.00181159420289855,6.56930342029374E-117
2757,307.0004345,0.00181159420289855,6.39175467920472E-117
2785,307.0004345,0.00181159420289855,6.22355060869934E-117
2786,307.0004345,0.00181159420289855,6.06397238796346E-117
2818,307.0004345,0.00181159420289855,5.91237307826437E-117
2827,307.0004345,0.00181159420289855,5.76816885684329E-117
2847,307.0004345,0.00181159420289855,5.63083150310892E-117
